location,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,human_development_index
Japan,8/5/2020,41129,1271,1022,6,32.41,0.909
Japan,8/6/2020,42263,1134,1026,4,30.56,0.909
Japan,8/7/2020,43815,1552,1033,7,30.56,0.909
Japan,8/8/2020,45439,1624,1039,6,30.56,0.909
Japan,8/9/2020,46783,1344,1040,1,30.56,0.909
Japan,8/10/2020,47990,1207,1047,7,30.56,0.909
Japan,8/11/2020,48238,248,1051,4,30.56,0.909
Japan,8/12/2020,49512,1274,1058,7,30.56,0.909
Japan,8/13/2020,50444,932,1062,4,30.56,0.909
Japan,8/14/2020,51513,1069,1072,10,30.56,0.909
Japan,8/15/2020,53577,2064,1085,13,30.56,0.909
Japan,8/16/2020,54714,1137,1088,3,30.56,0.909
Japan,8/17/2020,54952,238,1098,10,30.56,0.909
Japan,8/18/2020,55958,1006,1114,16,30.56,0.909
Japan,8/19/2020,57550,1592,1128,14,30.56,0.909
Japan,8/20/2020,58501,951,1144,16,30.56,0.909
Japan,8/21/2020,59721,1220,1155,11,30.56,0.909
Japan,8/22/2020,60733,1012,1169,14,30.56,0.909
Japan,8/23/2020,61747,1014,1176,7,30.56,0.909
Japan,8/24/2020,61754,7,1180,4,30.56,0.909
Japan,8/25/2020,63121,1367,1196,16,30.56,0.909
Japan,8/26/2020,63822,701,1209,13,30.56,0.909
Japan,8/27/2020,64668,846,1226,17,30.56,0.909
Japan,8/28/2020,65573,905,1238,12,30.56,0.909
Japan,8/29/2020,66423,850,1255,17,30.56,0.909
Japan,8/30/2020,67264,841,1264,9,30.56,0.909
Japan,8/31/2020,67865,601,1279,15,30.56,0.909
Japan,9/1/2020,68392,527,1296,17,30.56,0.909
Japan,9/2/2020,69001,609,1307,11,30.56,0.909
Japan,9/3/2020,69599,598,1319,12,30.56,0.909
Japan,9/4/2020,70268,669,1330,11,30.56,0.909
Japan,9/5/2020,70876,608,1349,19,30.56,0.909
Japan,9/6/2020,71419,543,1357,8,30.56,0.909
Japan,9/7/2020,71856,437,1363,6,30.56,0.909
Japan,9/8/2020,72234,378,1377,14,30.56,0.909
Japan,9/9/2020,72726,492,1393,16,30.56,0.909
Japan,9/10/2020,73221,495,1406,13,37.04,0.909
Japan,9/11/2020,73901,680,1412,6,37.04,0.909
Japan,9/12/2020,74544,643,1423,11,37.04,0.909
Japan,9/13/2020,75218,674,1439,16,37.04,0.909
Japan,9/14/2020,75657,439,1442,3,37.04,0.909
Japan,9/15/2020,75958,301,1451,9,37.04,0.909
Japan,9/16/2020,76448,490,1461,10,37.04,0.909
Japan,9/17/2020,77009,561,1473,12,37.04,0.909
Japan,9/18/2020,77494,485,1482,9,37.04,0.909
Japan,9/19/2020,78073,579,1495,13,37.04,0.909
Japan,9/20/2020,78657,584,1500,5,37.04,0.909
Japan,9/21/2020,78657,0,1500,0,37.04,0.909
Japan,9/22/2020,79438,781,1508,8,37.04,0.909
Japan,9/23/2020,79768,330,1512,4,37.04,0.909
Japan,9/24/2020,80041,273,1520,8,31.48,0.909
Japan,9/25/2020,80497,456,1532,12,31.48,0.909
Japan,9/26/2020,81055,558,1540,8,31.48,0.909
Japan,9/27/2020,81690,635,1545,5,31.48,0.909
Japan,9/28/2020,82131,441,1548,3,31.48,0.909
Japan,9/29/2020,82494,363,1557,9,31.48,0.909
Japan,9/30/2020,83010,516,1564,7,31.48,0.909
Japan,10/1/2020,83010,0,1564,0,31.48,0.909
Japan,10/2/2020,84215,1205,1578,14,31.48,0.909
Japan,10/3/2020,84768,553,1590,12,31.48,0.909
Japan,10/4/2020,85339,571,1597,7,31.48,0.909
Japan,10/5/2020,85739,400,1599,2,31.48,0.909
Japan,10/6/2020,86047,308,1602,3,31.48,0.909
Japan,10/7/2020,86543,496,1605,3,31.48,0.909
Japan,10/8/2020,87020,477,1613,8,31.48,0.909
Japan,10/9/2020,87639,619,1616,3,31.48,0.909
Japan,10/10/2020,88233,594,1624,8,31.48,0.909
Japan,10/11/2020,88912,679,1627,3,31.48,0.909
Japan,10/12/2020,89347,435,1629,2,31.48,0.909
Japan,10/13/2020,89673,326,1634,5,35.19,0.909
Japan,10/14/2020,90140,467,1638,4,35.19,0.909
Japan,10/15/2020,90710,570,1646,8,35.19,0.909
Japan,10/16/2020,91431,721,1650,4,35.19,0.909
Japan,10/17/2020,92063,632,1661,11,35.19,0.909
Japan,10/18/2020,92656,593,1670,9,35.19,0.909
Japan,10/19/2020,93127,471,1674,4,35.19,0.909
Japan,10/20/2020,93480,353,1676,2,35.19,0.909
Japan,10/21/2020,93933,453,1679,3,35.19,0.909
Japan,10/22/2020,94524,591,1685,6,35.19,0.909
Japan,10/23/2020,95138,614,1694,9,35.19,0.909
Japan,10/24/2020,95835,697,1706,12,0,0.909
Japan,10/25/2020,96534,699,1711,5,0,0.909
Japan,10/26/2020,97074,540,1718,7,0,0.909
Japan,10/27/2020,97498,424,1725,7,0,0.909
Japan,10/28/2020,98116,618,1730,5,0,0.909
Japan,10/29/2020,98852,736,1733,3,0,0.909
Japan,10/30/2020,99622,770,1744,11,0,0.909
Japan,10/31/2020,100392,770,1755,11,0,0.909
Nepal,12/31/2019,0,0,0,0,0,0.574
Nepal,1/1/2020,0,0,0,0,0,0.574
Nepal,1/2/2020,0,0,0,0,0,0.574
Nepal,1/3/2020,0,0,0,0,0,0.574
Nepal,1/4/2020,0,0,0,0,0,0.574
Nepal,1/5/2020,0,0,0,0,0,0.574
Nepal,1/6/2020,0,0,0,0,0,0.574
Nepal,1/7/2020,0,0,0,0,0,0.574
Nepal,1/8/2020,0,0,0,0,0,0.574
Nepal,1/9/2020,0,0,0,0,0,0.574
Nepal,1/10/2020,0,0,0,0,0,0.574
Nepal,1/11/2020,0,0,0,0,0,0.574
Nepal,1/12/2020,0,0,0,0,0,0.574
Nepal,1/13/2020,0,0,0,0,0,0.574
Nepal,1/14/2020,0,0,0,0,0,0.574
Nepal,1/15/2020,0,0,0,0,0,0.574
Nepal,1/16/2020,0,0,0,0,5.56,0.574
Nepal,1/17/2020,0,0,0,0,5.56,0.574
Nepal,1/18/2020,0,0,0,0,5.56,0.574
Nepal,1/19/2020,0,0,0,0,5.56,0.574
Nepal,1/20/2020,0,0,0,0,5.56,0.574
Nepal,1/21/2020,0,0,0,0,5.56,0.574
Nepal,1/22/2020,0,0,0,0,5.56,0.574
Nepal,1/23/2020,0,0,0,0,5.56,0.574
Nepal,1/24/2020,0,0,0,0,5.56,0.574
Nepal,1/25/2020,1,1,0,0,8.33,0.574
Nepal,1/26/2020,1,0,0,0,8.33,0.574
Nepal,1/27/2020,1,0,0,0,8.33,0.574
Nepal,1/28/2020,1,0,0,0,13.89,0.574
Nepal,1/29/2020,1,0,0,0,13.89,0.574
Nepal,1/30/2020,1,0,0,0,13.89,0.574
Nepal,1/31/2020,1,0,0,0,13.89,0.574
Nepal,2/1/2020,1,0,0,0,13.89,0.574
Nepal,2/2/2020,1,0,0,0,13.89,0.574
Nepal,2/3/2020,1,0,0,0,13.89,0.574
Nepal,2/4/2020,1,0,0,0,16.67,0.574
Nepal,2/5/2020,1,0,0,0,16.67,0.574
Nepal,2/6/2020,1,0,0,0,16.67,0.574
Nepal,2/7/2020,1,0,0,0,16.67,0.574
Nepal,2/8/2020,1,0,0,0,16.67,0.574
Nepal,2/9/2020,1,0,0,0,16.67,0.574
Nepal,2/10/2020,1,0,0,0,16.67,0.574
Nepal,2/11/2020,1,0,0,0,16.67,0.574
Nepal,2/12/2020,1,0,0,0,16.67,0.574
Nepal,2/13/2020,1,0,0,0,16.67,0.574
Nepal,2/14/2020,1,0,0,0,16.67,0.574
Nepal,2/15/2020,1,0,0,0,16.67,0.574
Nepal,2/16/2020,1,0,0,0,16.67,0.574
Nepal,2/17/2020,1,0,0,0,16.67,0.574
Nepal,2/18/2020,1,0,0,0,16.67,0.574
Nepal,2/19/2020,1,0,0,0,16.67,0.574
Nepal,2/20/2020,1,0,0,0,16.67,0.574
Nepal,2/21/2020,1,0,0,0,16.67,0.574
Nepal,2/22/2020,1,0,0,0,16.67,0.574
Nepal,2/23/2020,1,0,0,0,16.67,0.574
Nepal,2/24/2020,1,0,0,0,16.67,0.574
Nepal,2/25/2020,1,0,0,0,16.67,0.574
Nepal,2/26/2020,1,0,0,0,16.67,0.574
Nepal,2/27/2020,1,0,0,0,16.67,0.574
Nepal,2/28/2020,1,0,0,0,16.67,0.574
Nepal,2/29/2020,1,0,0,0,16.67,0.574
Nepal,3/1/2020,1,0,0,0,22.22,0.574
Nepal,3/2/2020,1,0,0,0,22.22,0.574
Nepal,3/3/2020,0,0,0,0,22.22,0.574
Nepal,3/4/2020,0,0,0,0,22.22,0.574
Nepal,3/5/2020,0,0,0,0,22.22,0.574
Nepal,3/6/2020,0,0,0,0,22.22,0.574
Nepal,3/7/2020,0,0,0,0,22.22,0.574
Nepal,3/8/2020,0,0,0,0,22.22,0.574
Nepal,3/9/2020,0,0,0,0,22.22,0.574
Nepal,3/10/2020,0,0,0,0,22.22,0.574
Nepal,3/11/2020,0,0,0,0,22.22,0.574
Nepal,3/12/2020,0,0,0,0,22.22,0.574
Nepal,3/13/2020,0,0,0,0,22.22,0.574
Nepal,3/14/2020,0,0,0,0,22.22,0.574
Nepal,3/15/2020,1,0,0,0,22.22,0.574
Nepal,3/16/2020,0,0,0,0,22.22,0.574
Nepal,3/17/2020,1,0,0,0,22.22,0.574
Nepal,3/18/2020,1,0,0,0,36.11,0.574
Nepal,3/19/2020,1,0,0,0,47.22,0.574
Nepal,3/20/2020,1,0,0,0,58.33,0.574
Nepal,3/21/2020,1,0,0,0,58.33,0.574
Nepal,3/22/2020,1,0,0,0,78.7,0.574
Nepal,3/23/2020,1,0,0,0,83.33,0.574
Nepal,3/24/2020,2,1,0,0,96.3,0.574
Nepal,3/25/2020,3,1,0,0,96.3,0.574
Nepal,3/26/2020,3,0,0,0,96.3,0.574
Nepal,3/27/2020,3,0,0,0,96.3,0.574
Nepal,3/28/2020,3,0,0,0,96.3,0.574
Nepal,3/29/2020,5,2,0,0,96.3,0.574
Nepal,3/30/2020,5,0,0,0,96.3,0.574
Nepal,3/31/2020,5,0,0,0,96.3,0.574
Nepal,4/1/2020,5,0,0,0,96.3,0.574
Nepal,4/2/2020,5,0,0,0,96.3,0.574
Nepal,4/3/2020,5,0,0,0,96.3,0.574
Nepal,4/4/2020,6,1,0,0,96.3,0.574
Nepal,4/5/2020,6,0,0,0,96.3,0.574
Nepal,4/6/2020,9,3,0,0,96.3,0.574
Nepal,4/7/2020,9,0,0,0,96.3,0.574
Nepal,4/8/2020,9,0,0,0,96.3,0.574
Nepal,4/9/2020,9,0,0,0,96.3,0.574
Nepal,4/10/2020,9,0,0,0,96.3,0.574
Nepal,4/11/2020,9,0,0,0,96.3,0.574
Nepal,4/12/2020,9,0,0,0,96.3,0.574
Nepal,4/13/2020,12,3,0,0,96.3,0.574
Nepal,4/14/2020,14,2,0,0,96.3,0.574
Nepal,4/15/2020,16,2,0,0,96.3,0.574
Nepal,4/16/2020,16,0,0,0,96.3,0.574
Nepal,4/17/2020,16,0,0,0,96.3,0.574
Nepal,4/18/2020,30,14,0,0,96.3,0.574
Nepal,4/19/2020,31,1,0,0,96.3,0.574
Nepal,4/20/2020,31,0,0,0,96.3,0.574
Nepal,4/21/2020,31,0,0,0,96.3,0.574
Nepal,4/22/2020,42,11,0,0,96.3,0.574
Nepal,4/23/2020,45,3,0,0,96.3,0.574
Nepal,4/24/2020,48,3,0,0,96.3,0.574
Nepal,4/25/2020,49,1,0,0,96.3,0.574
Nepal,4/26/2020,49,0,0,0,96.3,0.574
Nepal,4/27/2020,52,3,0,0,96.3,0.574
Nepal,4/28/2020,52,0,0,0,96.3,0.574
Nepal,4/29/2020,54,2,0,0,96.3,0.574
Nepal,4/30/2020,57,3,0,0,96.3,0.574
Nepal,5/1/2020,57,0,0,0,96.3,0.574
Nepal,5/2/2020,59,2,0,0,96.3,0.574
Nepal,5/3/2020,59,0,0,0,96.3,0.574
Nepal,5/4/2020,75,16,0,0,96.3,0.574
Nepal,5/5/2020,82,7,0,0,96.3,0.574
Nepal,5/6/2020,82,0,0,0,96.3,0.574
Nepal,5/7/2020,99,17,0,0,92.59,0.574
Nepal,5/8/2020,101,2,0,0,92.59,0.574
Nepal,5/9/2020,101,0,0,0,92.59,0.574
Nepal,5/10/2020,109,8,0,0,92.59,0.574
Nepal,5/11/2020,120,11,0,0,92.59,0.574
Nepal,5/12/2020,134,14,0,0,92.59,0.574
Nepal,5/13/2020,217,83,0,0,92.59,0.574
Nepal,5/14/2020,219,2,0,0,92.59,0.574
Nepal,5/15/2020,258,39,0,0,92.59,0.574
Nepal,5/16/2020,276,18,0,0,92.59,0.574
Nepal,5/17/2020,291,15,1,1,92.59,0.574
Nepal,5/18/2020,304,13,2,1,92.59,0.574
Nepal,5/19/2020,375,71,2,0,92.59,0.574
Nepal,5/20/2020,402,27,2,0,92.59,0.574
Nepal,5/21/2020,444,42,2,0,92.59,0.574
Nepal,5/22/2020,487,43,3,1,92.59,0.574
Nepal,5/23/2020,548,61,3,0,92.59,0.574
Nepal,5/24/2020,584,36,3,0,92.59,0.574
Nepal,5/25/2020,603,19,3,0,92.59,0.574
Nepal,5/26/2020,682,79,4,1,92.59,0.574
Nepal,5/27/2020,772,90,4,0,92.59,0.574
Nepal,5/28/2020,886,114,4,0,92.59,0.574
Nepal,5/29/2020,1042,156,5,1,92.59,0.574
Nepal,5/30/2020,1212,170,6,1,92.59,0.574
Nepal,5/31/2020,1401,189,6,0,92.59,0.574
Nepal,6/1/2020,1572,171,8,2,92.59,0.574
Nepal,6/2/2020,1798,226,8,0,92.59,0.574
Nepal,6/3/2020,2099,301,8,0,92.59,0.574
Nepal,6/4/2020,2300,201,9,1,92.59,0.574
Nepal,6/5/2020,2634,334,10,1,92.59,0.574
Nepal,6/6/2020,2912,278,11,1,92.59,0.574
Nepal,6/7/2020,2912,0,11,0,92.59,0.574
Nepal,6/8/2020,3448,536,13,2,92.59,0.574
Nepal,6/9/2020,3762,314,14,1,92.59,0.574
Nepal,6/10/2020,4085,323,15,1,92.59,0.574
Nepal,6/11/2020,4364,279,15,0,92.59,0.574
Nepal,6/12/2020,4614,250,15,0,92.59,0.574
Nepal,6/13/2020,5062,448,16,1,92.59,0.574
Nepal,6/14/2020,5335,273,18,2,92.59,0.574
Nepal,6/15/2020,5760,425,19,1,92.59,0.574
Nepal,6/16/2020,6211,451,19,0,92.59,0.574
Nepal,6/17/2020,6591,380,19,0,92.59,0.574
Nepal,6/18/2020,7177,586,20,1,92.59,0.574
Nepal,6/19/2020,7848,671,22,2,92.59,0.574
Nepal,6/20/2020,8274,426,22,0,92.59,0.574
Nepal,6/21/2020,8605,331,22,0,92.59,0.574
Nepal,6/22/2020,9026,421,23,1,92.59,0.574
Nepal,6/23/2020,9026,0,23,0,92.59,0.574
Nepal,6/24/2020,9026,0,23,0,92.59,0.574
Nepal,6/25/2020,10728,1702,23,0,92.59,0.574
Nepal,6/26/2020,11162,434,26,3,92.59,0.574
Nepal,6/27/2020,11755,593,27,1,92.59,0.574
Nepal,6/28/2020,11755,0,27,0,92.59,0.574
Nepal,6/29/2020,12772,1017,28,1,92.59,0.574
Nepal,6/30/2020,13248,476,29,1,92.59,0.574
Nepal,7/1/2020,13564,316,29,0,92.59,0.574
Nepal,7/2/2020,14046,482,30,1,92.59,0.574
Nepal,7/3/2020,14519,473,31,1,92.59,0.574
Nepal,7/4/2020,15259,740,32,1,92.59,0.574
Nepal,7/5/2020,15491,232,34,2,92.59,0.574
Nepal,7/6/2020,15784,293,34,0,92.59,0.574
Nepal,7/7/2020,15964,180,35,1,92.59,0.574
Nepal,7/8/2020,15964,0,35,0,92.59,0.574
Nepal,7/9/2020,16423,459,35,0,92.59,0.574
Nepal,7/10/2020,16531,108,35,0,92.59,0.574
Nepal,7/11/2020,16649,118,35,0,92.59,0.574
Nepal,7/12/2020,16719,70,38,3,92.59,0.574
Nepal,7/13/2020,16801,82,38,0,92.59,0.574
Nepal,7/14/2020,16945,144,38,0,92.59,0.574
Nepal,7/15/2020,17061,116,38,0,92.59,0.574
Nepal,7/16/2020,17177,116,39,1,92.59,0.574
Nepal,7/17/2020,17344,167,39,0,92.59,0.574
Nepal,7/18/2020,17445,101,40,1,92.59,0.574
Nepal,7/19/2020,17502,57,40,0,92.59,0.574
Nepal,7/20/2020,17658,156,40,0,92.59,0.574
Nepal,7/21/2020,17844,186,40,0,77.78,0.574
Nepal,7/22/2020,17944,100,40,0,74.07,0.574
Nepal,7/23/2020,18094,150,42,2,74.07,0.574
Nepal,7/24/2020,18241,147,43,1,78.7,0.574
Nepal,7/25/2020,18374,133,44,1,78.7,0.574
Nepal,7/26/2020,18483,109,45,1,78.7,0.574
Nepal,7/27/2020,18613,130,45,0,78.7,0.574
Nepal,7/28/2020,18752,139,48,3,78.7,0.574
Nepal,7/29/2020,19063,311,49,1,78.7,0.574
Nepal,7/30/2020,19273,210,49,0,78.7,0.574
Nepal,7/31/2020,19547,274,52,3,78.7,0.574
Nepal,8/1/2020,19771,224,56,4,78.7,0.574
Nepal,8/2/2020,20086,315,56,0,78.7,0.574
Nepal,8/3/2020,20332,246,57,1,78.7,0.574
Nepal,8/4/2020,20750,418,57,0,78.7,0.574
Nepal,8/5/2020,21009,259,58,1,78.7,0.574
Nepal,8/6/2020,21390,381,60,2,78.7,0.574
Nepal,8/7/2020,21750,360,65,5,84.26,0.574
Nepal,8/8/2020,22214,464,70,5,84.26,0.574
Nepal,8/9/2020,22592,378,73,3,84.26,0.574
Nepal,8/10/2020,22972,380,75,2,84.26,0.574
Nepal,8/11/2020,23310,338,79,4,90.74,0.574
Nepal,8/12/2020,23948,638,83,4,90.74,0.574
Nepal,8/13/2020,24432,484,91,8,90.74,0.574
Nepal,8/14/2020,24957,525,95,4,90.74,0.574
Nepal,8/15/2020,25551,594,99,4,90.74,0.574
Nepal,8/16/2020,26019,468,102,3,90.74,0.574
Nepal,8/17/2020,26660,641,104,2,90.74,0.574
Nepal,8/18/2020,27241,581,107,3,90.74,0.574
Nepal,8/19/2020,28257,1016,114,7,85.19,0.574
Nepal,8/20/2020,28938,681,120,6,85.19,0.574
Nepal,8/21/2020,29645,707,126,6,82.41,0.574
Nepal,8/22/2020,30483,838,137,11,82.41,0.574
Nepal,8/23/2020,31117,634,146,9,82.41,0.574
Nepal,8/24/2020,31935,818,149,3,82.41,0.574
Nepal,8/25/2020,32678,743,157,8,82.41,0.574
Nepal,8/26/2020,33533,855,164,7,82.41,0.574
Nepal,8/27/2020,34418,885,175,11,82.41,0.574
Nepal,8/28/2020,35529,1111,183,8,82.41,0.574
Nepal,8/29/2020,36456,927,195,12,82.41,0.574
Nepal,8/30/2020,37340,884,207,12,82.41,0.574
Nepal,8/31/2020,38561,1221,221,14,82.41,0.574
Nepal,9/1/2020,39460,899,228,7,82.41,0.574
Nepal,9/2/2020,40529,1069,239,11,76.85,0.574
Nepal,9/3/2020,41649,1120,251,12,76.85,0.574
Nepal,9/4/2020,42877,1228,257,6,76.85,0.574
Nepal,9/5/2020,44236,1359,271,14,76.85,0.574
Nepal,9/6/2020,45277,1041,280,9,74.07,0.574
Nepal,9/7/2020,46257,980,289,9,74.07,0.574
Nepal,9/8/2020,47236,979,300,11,74.07,0.574
Nepal,9/9/2020,48138,902,306,6,74.07,0.574
Nepal,9/10/2020,49219,1081,312,6,74.07,0.574
Nepal,9/11/2020,50465,1246,317,5,74.07,0.574
Nepal,9/12/2020,51919,1454,322,5,74.07,0.574
Nepal,9/13/2020,53120,1201,336,14,74.07,0.574
Nepal,9/14/2020,54159,1039,345,9,76.85,0.574
Nepal,9/15/2020,55329,1170,360,15,76.85,0.574
Nepal,9/16/2020,56788,1459,371,11,76.85,0.574
Nepal,9/17/2020,58327,1539,379,8,76.85,0.574
Nepal,9/18/2020,59573,1246,383,4,76.85,0.574
Nepal,9/19/2020,61593,2020,390,7,76.85,0.574
Nepal,9/20/2020,62797,1204,401,11,76.85,0.574
Nepal,9/21/2020,64122,1325,411,10,76.85,0.574
Nepal,9/22/2020,65276,1154,427,16,76.85,0.574
Nepal,9/23/2020,66632,1356,429,2,76.85,0.574
Nepal,9/24/2020,67804,1172,436,7,76.85,0.574
Nepal,9/25/2020,69301,1497,453,17,76.85,0.574
Nepal,9/26/2020,70614,1313,459,6,76.85,0.574
Nepal,9/27/2020,71821,1207,467,8,76.85,0.574
Nepal,9/28/2020,73394,1573,477,10,76.85,0.574
Nepal,9/29/2020,74745,1351,481,4,76.85,0.574
Nepal,9/30/2020,76258,1513,491,10,76.85,0.574
Nepal,10/1/2020,77817,1559,498,7,76.85,0.574
Nepal,10/2/2020,79728,1911,509,11,76.85,0.574
Nepal,10/3/2020,82450,2722,520,11,76.85,0.574
Nepal,10/4/2020,84570,2120,528,8,76.85,0.574
Nepal,10/5/2020,86823,2253,535,7,76.85,0.574
Nepal,10/6/2020,89263,2440,554,19,76.85,0.574
Nepal,10/7/2020,90814,1551,563,9,76.85,0.574
Nepal,10/8/2020,94253,3439,578,15,76.85,0.574
Nepal,10/9/2020,98617,4364,590,12,62.04,0.574
Nepal,10/10/2020,100676,2059,600,10,62.04,0.574
Nepal,10/11/2020,105684,5008,614,14,62.04,0.574
Nepal,10/12/2020,107755,2071,636,22,62.04,0.574
Nepal,10/13/2020,111802,4047,645,9,62.04,0.574
Nepal,10/14/2020,115358,3556,663,18,62.04,0.574
Nepal,10/15/2020,117996,2638,675,12,62.04,0.574
Nepal,10/16/2020,121745,3749,694,19,62.04,0.574
Nepal,10/17/2020,126137,4392,715,21,62.04,0.574
Nepal,10/18/2020,129304,3167,727,12,62.04,0.574
Nepal,10/19/2020,132246,2942,739,12,62.04,0.574
Nepal,10/20/2020,136036,3790,757,18,62.04,0.574
Nepal,10/21/2020,139129,3093,765,8,62.04,0.574
Nepal,10/22/2020,144872,5743,791,26,62.04,0.574
Nepal,10/23/2020,148509,3637,812,21,0,0.574
Nepal,10/24/2020,153008,4499,829,17,0,0.574
Nepal,10/25/2020,155233,2225,842,13,0,0.574
Nepal,10/26/2020,158089,2856,847,5,0,0.574
Nepal,10/27/2020,159830,1741,862,15,0,0.574
Nepal,10/28/2020,160400,570,876,14,0,0.574
Nepal,10/29/2020,162354,1954,887,11,0,0.574
Nepal,10/30/2020,164718,2364,904,17,0,0.574
Nepal,10/31/2020,168235,3517,920,16,0,0.574
New Zealand,12/31/2019,0,0,0,0,0,0.917
New Zealand,1/1/2020,0,0,0,0,0,0.917
New Zealand,1/2/2020,0,0,0,0,0,0.917
New Zealand,1/3/2020,0,0,0,0,0,0.917
New Zealand,1/4/2020,0,0,0,0,0,0.917
New Zealand,1/5/2020,0,0,0,0,0,0.917
New Zealand,1/6/2020,0,0,0,0,0,0.917
New Zealand,1/7/2020,0,0,0,0,0,0.917
New Zealand,1/8/2020,0,0,0,0,0,0.917
New Zealand,1/9/2020,0,0,0,0,0,0.917
New Zealand,1/10/2020,0,0,0,0,0,0.917
New Zealand,1/11/2020,0,0,0,0,0,0.917
New Zealand,1/12/2020,0,0,0,0,0,0.917
New Zealand,1/13/2020,0,0,0,0,0,0.917
New Zealand,1/14/2020,0,0,0,0,0,0.917
New Zealand,1/15/2020,0,0,0,0,0,0.917
New Zealand,1/16/2020,0,0,0,0,0,0.917
New Zealand,1/17/2020,0,0,0,0,0,0.917
New Zealand,1/18/2020,0,0,0,0,0,0.917
New Zealand,1/19/2020,0,0,0,0,0,0.917
New Zealand,1/20/2020,0,0,0,0,0,0.917
New Zealand,1/21/2020,0,0,0,0,0,0.917
New Zealand,1/22/2020,0,0,0,0,11.11,0.917
New Zealand,1/23/2020,0,0,0,0,11.11,0.917
New Zealand,1/24/2020,0,0,0,0,11.11,0.917
New Zealand,1/25/2020,0,0,0,0,11.11,0.917
New Zealand,1/26/2020,0,0,0,0,11.11,0.917
New Zealand,1/27/2020,0,0,0,0,11.11,0.917
New Zealand,1/28/2020,0,0,0,0,11.11,0.917
New Zealand,1/29/2020,0,0,0,0,11.11,0.917
New Zealand,1/30/2020,0,0,0,0,11.11,0.917
New Zealand,1/31/2020,0,0,0,0,11.11,0.917
New Zealand,2/1/2020,0,0,0,0,11.11,0.917
New Zealand,2/2/2020,0,0,0,0,19.44,0.917
New Zealand,2/3/2020,0,0,0,0,19.44,0.917
New Zealand,2/4/2020,0,0,0,0,19.44,0.917
New Zealand,2/5/2020,0,0,0,0,19.44,0.917
New Zealand,2/6/2020,0,0,0,0,19.44,0.917
New Zealand,2/7/2020,0,0,0,0,19.44,0.917
New Zealand,2/8/2020,0,0,0,0,19.44,0.917
New Zealand,2/9/2020,0,0,0,0,19.44,0.917
New Zealand,2/10/2020,0,0,0,0,19.44,0.917
New Zealand,2/11/2020,0,0,0,0,19.44,0.917
New Zealand,2/12/2020,0,0,0,0,19.44,0.917
New Zealand,2/13/2020,0,0,0,0,19.44,0.917
New Zealand,2/14/2020,0,0,0,0,19.44,0.917
New Zealand,2/15/2020,0,0,0,0,19.44,0.917
New Zealand,2/16/2020,0,0,0,0,19.44,0.917
New Zealand,2/17/2020,0,0,0,0,19.44,0.917
New Zealand,2/18/2020,0,0,0,0,19.44,0.917
New Zealand,2/19/2020,0,0,0,0,19.44,0.917
New Zealand,2/20/2020,0,0,0,0,19.44,0.917
New Zealand,2/21/2020,0,0,0,0,19.44,0.917
New Zealand,2/22/2020,0,0,0,0,19.44,0.917
New Zealand,2/23/2020,0,0,0,0,19.44,0.917
New Zealand,2/24/2020,0,0,0,0,19.44,0.917
New Zealand,2/25/2020,0,0,0,0,19.44,0.917
New Zealand,2/26/2020,0,0,0,0,19.44,0.917
New Zealand,2/27/2020,0,0,0,0,19.44,0.917
New Zealand,2/28/2020,1,1,0,0,19.44,0.917
New Zealand,2/29/2020,1,0,0,0,19.44,0.917
New Zealand,3/1/2020,1,0,0,0,19.44,0.917
New Zealand,3/2/2020,1,0,0,0,19.44,0.917
New Zealand,3/3/2020,0,0,0,0,19.44,0.917
New Zealand,3/4/2020,2,1,0,0,19.44,0.917
New Zealand,3/5/2020,3,1,0,0,19.44,0.917
New Zealand,3/6/2020,4,1,0,0,19.44,0.917
New Zealand,3/7/2020,5,1,0,0,19.44,0.917
New Zealand,3/8/2020,0,0,0,0,19.44,0.917
New Zealand,3/9/2020,0,0,0,0,19.44,0.917
New Zealand,3/10/2020,0,0,0,0,19.44,0.917
New Zealand,3/11/2020,0,0,0,0,19.44,0.917
New Zealand,3/12/2020,0,0,0,0,19.44,0.917
New Zealand,3/13/2020,0,0,0,0,19.44,0.917
New Zealand,3/14/2020,6,1,0,0,19.44,0.917
New Zealand,3/15/2020,8,2,0,0,19.44,0.917
New Zealand,3/16/2020,0,0,0,0,36.11,0.917
New Zealand,3/17/2020,0,0,0,0,36.11,0.917
New Zealand,3/18/2020,20,12,0,0,36.11,0.917
New Zealand,3/19/2020,28,8,0,0,36.11,0.917
New Zealand,3/20/2020,39,11,0,0,38.89,0.917
New Zealand,3/21/2020,53,14,0,0,54.63,0.917
New Zealand,3/22/2020,66,13,0,0,54.63,0.917
New Zealand,3/23/2020,102,36,0,0,75.93,0.917
New Zealand,3/24/2020,142,40,0,0,87.04,0.917
New Zealand,3/25/2020,189,47,0,0,90.74,0.917
New Zealand,3/26/2020,262,73,0,0,96.3,0.917
New Zealand,3/27/2020,338,76,0,0,96.3,0.917
New Zealand,3/28/2020,416,78,0,0,96.3,0.917
New Zealand,3/29/2020,476,60,1,1,96.3,0.917
New Zealand,3/30/2020,552,76,1,0,96.3,0.917
New Zealand,3/31/2020,647,95,1,0,96.3,0.917
New Zealand,4/1/2020,647,0,1,0,96.3,0.917
